selling_price,km_driven,transmission,owner,mileage,engine,max_power,seats,age,seller_type_Individual,seller_type_Trustmark Dealer,fuel_Diesel,fuel_LPG,fuel_Petrol,brand_Ashok,brand_Audi,brand_BMW,brand_Chevrolet,brand_Daewoo,brand_Datsun,brand_Fiat,brand_Force,brand_Ford,brand_Honda,brand_Hyundai,brand_Isuzu,brand_Jaguar,brand_Jeep,brand_Kia,brand_Land,brand_Lexus,brand_MG,brand_Mahindra,brand_Maruti,brand_Mercedes-Benz,brand_Mitsubishi,brand_Nissan,brand_Opel,brand_Renault,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,brand_Volvo
200000,0.36233584569995725,0,0,-0.39682632374577875,-0.7384533789991086,-0.8619242115426964,5.0,0.24894597170589947,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,0.37990105142607383,0,3,0.8106046726644601,0.054384400788233055,-0.14690960701552463,5.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114999,0.36233584569995725,0,3,-0.39682632374577875,-0.7384533789991086,-0.8619242115426964,5.0,1.2840178412248235,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,-0.34027238334470716,0,1,0.2560434634572523,-0.9245059779892046,-0.7063219143460341,5.0,-0.2685899630535626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210000,-0.8672285551282055,0,0,0.07959216961859455,-0.7384533789991086,-0.6745084892106845,5.0,1.0252498738450926,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,0.8892920174834555,0,0,-1.3849535692422588,2.2278170344452652,0.17437448841078174,8.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135000,1.4162481892669538,0,1,-0.14979451237165967,-0.7913092309849313,-0.7075818519751571,5.0,1.2840178412248235,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350000,-0.30514197189247394,0,0,-0.10190058975830957,-0.06401270766000995,-0.6442699861117378,5.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350000,1.7148566866109363,0,1,-1.4857828800072057,2.299700993145984,-0.833575614887434,8.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
680000,-0.5159244406058733,0,0,2.2449016182958292,-0.395947458130977,-0.48646279806411113,5.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200000,2.1188564183116183,0,1,-0.42707511697526307,-0.395947458130977,-0.45559432615060313,5.0,1.0252498738450926,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300000,-0.34027238334470716,0,0,0.8862266557381704,-0.9223917439097717,-0.7075818519751571,5.0,-0.5273579304332936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
270000,0.011031731177625048,0,1,-1.3849535692422588,2.2468451411601618,0.7098479807879589,7.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225000,0.18668378843879116,0,1,-0.14979451237165967,-0.9245059779892046,-0.7044320079023504,5.0,0.5077139390856305,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250000,0.8892920174834555,0,0,-1.4857828800072057,2.299700993145984,-0.833575614887434,8.0,1.5427858086045545,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
590000,-0.5159244406058733,0,1,-0.25314455590573026,0.1220398913300862,0.33186669205112795,7.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290000,-0.9199241723065553,0,0,0.40476669683554894,-1.3135250486048602,-1.079263452566374,5.0,-0.2685899630535626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,1.9432043610504521,0,1,-0.1245871846804226,-0.9245059779892046,-0.7044320079023504,5.0,1.0252498738450926,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
395000,-0.34027238334470716,0,0,0.9089132506602834,-0.9245059779892046,-0.7063219143460341,5.0,-0.5273579304332936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195000,-0.076794297452958,0,1,0.40476669683554894,-1.3135250486048602,-1.079263452566374,5.0,-0.009821995673831557,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,-1.0428806123893715,0,2,1.639925753706148,-1.7152295236971133,-1.715531955273373,4.0,0.7664819064653615,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
270000,0.011031731177625048,0,1,-1.4857828800072057,2.299700993145984,-0.833575614887434,8.0,1.2840178412248235,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600000,0.36233584569995725,0,1,-1.490824345545453,2.2489593752395947,-0.537490272043583,9.0,-0.009821995673831557,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715000,-0.34027238334470716,0,0,0.7677522155893572,-0.08304081437490615,-0.0231207349542123,5.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,-1.0428806123893715,0,0,-0.22541649544536912,-0.5037733961820554,-0.23951502275604816,5.0,-1.3036618325724867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875000,-0.7794025264976224,0,0,-0.25314455590573026,0.1220398913300862,0.33186669205112795,7.0,-1.3036618325724867,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
420000,0.5379879029611233,0,1,-1.5109902076984425,1.572404469821063,0.8043433029721666,5.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
325000,0.011031731177625048,1,1,-2.368039349200491,1.9423954337218226,1.9697856099107287,5.0,1.8015537759842855,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385000,-0.6915764978670393,0,0,0.28629225668673575,-0.5016591621026225,-0.7056919455314729,5.0,-0.7861258978130246,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,-0.5159244406058733,0,0,-0.3388494700559351,-0.5016591621026225,-0.23510524105411845,6.0,-0.5273579304332936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335000,1.1527701033752047,0,0,0.606425318365442,-0.08304081437490615,-0.022175781732370187,5.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,-0.6037504692364563,0,0,0.9089132506602834,-0.9245059779892046,-0.7063219143460341,5.0,-0.009821995673831557,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000,0.8892920174834555,0,1,-1.5866121907721527,0.12626835948895201,0.1428760476827125,5.0,2.5778576781234785,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,0.8892920174834555,0,0,-0.8908899464940188,2.299700993145984,-0.8619242115426964,7.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168000,2.1188564183116183,0,1,-0.10190058975830957,-0.08304081437490615,-0.6445849705190186,5.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
550000,0.8892920174834555,0,0,-0.8908899464940188,2.299700993145984,-0.8619242115426964,9.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320000,1.8553783324198692,0,2,-1.4857828800072057,2.299700993145984,-0.833575614887434,7.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320000,1.8553783324198692,0,2,-0.8908899464940188,2.299700993145984,-0.833575614887434,9.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350000,-0.7794025264976224,0,1,-0.6413374023507756,0.13261106172725076,0.2594202783765688,5.0,0.7664819064653615,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
280000,0.18668378843879116,0,0,0.3846008346825591,-0.395947458130977,-0.022175781732370187,5.0,0.24894597170589947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
550000,0.011031731177625048,0,1,1.2366085106463602,-0.6665694202983895,-0.5815880890628802,5.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,-1.0428806123893715,0,0,0.16277635099967622,-0.5037733961820554,-0.23951502275604816,5.0,-1.0448938651927555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,-1.113141435293838,0,0,-0.1245871846804226,-0.5101160984203541,0.1642949873777998,5.0,-1.3036618325724867,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,0.36233584569995725,0,1,0.25352273068812825,0.34403446967054185,0.4421112345993703,5.0,0.24894597170589947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
340000,0.7136399602222895,0,1,-0.8908899464940188,2.299700993145984,-0.833575614887434,9.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160000,0.8892920174834555,0,2,-1.4857828800072057,2.299700993145984,-0.833575614887434,9.0,1.8015537759842855,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
750000,-0.34027238334470716,0,0,-1.6395475789237497,2.23838820484243,0.3507657564879693,7.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
531000,-0.8672285551282055,1,0,-0.14979451237165967,-0.5037733961820554,-0.23951502275604816,5.0,-1.0448938651927555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,-0.6037504692364563,0,0,0.8862266557381704,-0.9223917439097717,-0.7075818519751571,5.0,-0.7861258978130246,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
350000,-0.16462032608354105,0,1,0.16277635099967622,0.13261106172725076,-0.02091584410324767,5.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000,-0.024098680274608174,0,3,-0.22541649544536912,-0.4995449280231896,-0.3170011869470983,5.0,1.0252498738450926,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450000,-0.6915764978670393,0,0,0.22831540299689118,-0.5037733961820554,-0.2414049291997324,5.0,-0.2685899630535626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1625000,-0.2700115604402407,0,0,-0.8808070154175243,1.572404469821063,1.5918043211738977,7.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85000,0.8892920174834555,0,2,-0.6791483938876304,-0.06401270766000995,-0.6760834112470878,5.0,2.0603217433640166,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
450000,-0.6915764978670393,0,0,-0.14979451237165967,-0.5037733961820554,-0.23951502275604816,5.0,-1.0448938651927555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,-0.34027238334470716,0,0,1.9625795481539785,-0.820908508096992,-0.6445849705190186,5.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390000,-1.113141435293838,0,0,1.1231755360357951,-0.9245059779892046,-0.7060069299387537,5.0,-1.5624297999522176,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145000,-0.34027238334470716,0,1,-1.0396131798723158,-0.5058876302614883,-0.5185912076067416,7.0,0.7664819064653615,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540000,0.36233584569995725,0,2,-1.8764964592213746,1.572404469821063,0.9618355066125128,8.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290000,0.9946832518401553,0,2,-1.6874415015370994,2.23838820484243,0.3948635735072664,8.0,1.5427858086045545,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300000,0.36233584569995725,0,0,1.3878524767937808,-0.08304081437490615,-0.6445849705190186,5.0,0.24894597170589947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
565000,0.18668378843879116,0,0,-0.336328737286811,-0.5058876302614883,-0.08391272555938616,5.0,-0.7861258978130246,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441000,0.011031731177625048,0,1,-2.267210038435544,2.4815251239772147,0.9618355066125128,7.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180000,0.18668378843879116,0,1,0.40476669683554894,-1.3135250486048602,-1.079263452566374,5.0,0.7664819064653615,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,0.18668378843879116,0,1,0.40476669683554894,-1.3135250486048602,-1.079263452566374,5.0,0.24894597170589947,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000,1.4162481892669538,0,1,0.0518641091582343,-1.3515812620346528,-1.3595995750461904,5.0,2.3190897107437474,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67500,0.7136399602222895,0,3,-0.40690925482227414,-0.08304081437490615,-1.1548597103137406,5.0,2.0603217433640166,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
700000,0.7136399602222895,0,1,1.211401182955124,-0.395947458130977,-0.03036537632166835,5.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275000,0.18668378843879116,0,3,0.6492777754405449,-0.4995449280231896,-0.49024261095147914,5.0,1.0252498738450926,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600000,-0.8672285551282055,0,0,-0.14979451237165967,-0.5037733961820554,-0.23951502275604816,5.0,-1.3036618325724867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000,0.8892920174834555,0,0,-1.637026846154626,2.2278170344452652,0.17437448841078174,8.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600000,0.8892920174834555,0,0,-0.8908899464940188,2.299700993145984,-0.833575614887434,9.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200000,0.18668378843879116,0,1,0.22831540299689118,-0.395947458130977,0.05468041364411869,5.0,1.0252498738450926,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425000,0.38868365428913215,0,1,1.1357791998814135,-0.6665694202983895,-0.6130865297909494,5.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,0.8892920174834555,0,1,-0.04896520160671224,-0.395947458130977,-0.49024261095147914,5.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
321000,0.5379879029611233,0,1,0.8837059229690464,-0.08304081437490615,0.016882284770435515,5.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000,0.8892920174834555,0,3,-1.3849535692422588,2.2468451411601618,0.7098479807879589,8.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
490000,0.18668378843879116,0,0,-0.42707511697526307,-0.5016591621026225,-0.0870625696321929,5.0,-0.7861258978130246,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,0.36233584569995725,0,0,-1.0320509815649446,2.299700993145984,-0.45559432615060313,7.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298000,0.011031731177625048,0,0,1.1231755360357951,-0.9245059779892046,-0.7060069299387537,5.0,-0.5273579304332936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450000,1.4162481892669538,0,3,-1.5109902076984425,1.572404469821063,0.8043433029721666,5.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250000,-0.5159244406058733,0,0,0.7072546291303895,-0.395947458130977,-0.4870927668786724,5.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1075000,0.7136399602222895,1,2,-1.6874415015370994,3.2088216473021363,2.0957793728230056,7.0,0.24894597170589947,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,-0.8672285551282055,0,0,-0.14979451237165967,-0.5037733961820554,-0.23510524105411845,5.0,-0.7861258978130246,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681000,-1.0428806123893715,0,0,-0.1245871846804226,-0.5101160984203541,0.1642949873777998,5.0,-1.3036618325724867,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650000,0.36233584569995725,0,1,-1.107672964638655,1.572404469821063,1.5918043211738977,7.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000,0.011031731177625048,0,1,-1.067341240332676,-0.6031423979154023,-0.4587441702234099,5.0,1.5427858086045545,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290000,0.8892920174834555,0,0,-1.4857828800072057,2.299700993145984,-0.833575614887434,7.0,1.2840178412248235,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220000,0.8892920174834555,0,1,-2.267210038435544,1.572404469821063,0.9618355066125128,8.0,2.0603217433640166,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120000,0.36233584569995725,0,1,-4.9139794460154,-0.7384533789991086,-0.8650740556155033,5.0,1.2840178412248235,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229999,0.18668378843879116,0,0,0.808083939895336,-1.3452385597963539,-1.1485600221681265,5.0,-0.7861258978130246,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,1.1084706545339387,0,1,-1.4857828800072057,2.299700993145984,-0.833575614887434,7.0,2.8366256455032097,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500000,-0.4280984119752902,0,0,-0.09937985698918551,-0.5037733961820554,-0.1154111662874554,5.0,-0.009821995673831557,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175000,0.8892920174834555,0,0,-0.10190058975830957,-0.08304081437490615,-0.6445849705190186,5.0,0.24894597170589947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
720000,-1.0428806123893715,0,0,-0.1245871846804226,-0.5101160984203541,0.1642949873777998,5.0,-1.3036618325724867,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,-0.3227071776185905,0,0,-0.8555996877262873,-1.3515812620346528,-1.6525350738172344,4.0,0.5077139390856305,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250000,0.6258139315917064,1,1,-1.6622341738458626,0.768995519636557,1.2768199138932053,5.0,1.2840178412248235,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000,0.5379879029611233,0,0,-1.107672964638655,1.572404469821063,1.5918043211738977,7.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165000,-0.6915764978670393,0,2,0.0518641091582343,-1.3515812620346528,-1.3595995750461904,5.0,1.0252498738450926,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
409999,-0.16462032608354105,0,1,-1.83868546768452,1.1812711651259746,0.4988084279098949,10.0,-0.5273579304332936,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430000,0.2920750227954908,0,1,0.8584985952778093,-0.395947458130977,-0.4870927668786724,5.0,0.24894597170589947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300000,-0.9550545837587885,0,0,0.28377152391761257,-0.5016591621026225,-0.7075818519751571,7.0,-0.2685899630535626,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000,1.1966831176904962,0,2,-0.04896520160671224,-0.395947458130977,-0.49024261095147914,5.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400000,-0.16462032608354105,0,0,0.8862266557381704,-0.9223917439097717,-0.7075818519751571,5.0,-1.0448938651927555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
420000,0.011031731177625048,0,0,-0.32624580621031657,-0.395947458130977,-0.49528236146797056,7.0,-0.5273579304332936,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430000,-1.1307066410199547,0,0,0.2560434634572523,-0.9245059779892046,-0.7063219143460341,5.0,-0.2685899630535626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
